id	type	age	metric1
1006	a	36	59.8034272234679
1007	a	40	33.7895196133539
1008	c	40	41.1690351437833
1009	c	30	42.6722235739325
1010	c	33	53.8591236701001
1011	b	33	50.0064322432537
1012	a	41	44.0217783462678
1013	c	32	24.8372963705863
1014	a	39	62.6755442570246
1015	a	30	51.4674704218306
1016	c	38	38.5949403991249
1017	c	38	44.6739721986723
1018	b	30	26.7111848532453
1019	b	39	38.2580750886775
1020	a	36	62.472853866317
1021	a	35	63.4570564734356
1022	b	37	67.7221361812824
1023	c	37	64.6277060165637
1024	b	31	36.0557498228088
1025	b	35	49.4152836205038
1026	b	30	49.0030957006915
1027	b	41	76.9694529058423
1028	c	37	43.7074148042054
1029	b	32	45.8779177215386
1030	a	38	26.6359184742122
1031	c	42	35.3382768094633
1032	a	31	56.2468924453484
1033	a	43	49.471753351305
1034	c	35	23.8674063982396
1035	a	33	60.9294918425456
1036	c	30	18.2004686891623
1037	c	31	71.6941303132839
1038	c	37	45.6141133503498
1039	b	38	39.0169484647071
1040	a	34	33.2029497615139
1041	b	38	60.9338789439945
1042	b	35	46.6466412940825
1043	c	35	54.6253591978022
1044	b	41	18.4566400559093
1045	a	30	42.2865640880336
1046	c	29	28.9627371331223
1047	c	35	76.4901780455077
1048	b	39	63.5827919746385
1049	b	33	53.0003687266881
1050	a	28	33.0040175975374
1051	a	40	71.1488486406544
1052	c	34	31.8056719320955
1053	b	31	43.6066637126306
1054	c	40	37.8447198367665
1055	b	29	71.584324624596
1056	c	32	37.5530256193073
1057	a	34	84.1750347413983
1058	c	37	66.8295290023186
1059	a	33	38.5123648804399
1060	c	42	82.80509422844
1061	a	36	53.2976707755667
1062	b	29	32.3890124320543
1063	b	36	59.0387028192713
1064	c	34	36.5323022708244
1065	a	34	72.9314047716957
1066	a	38	55.6268881920749
1067	a	33	44.6655888172695
1068	b	32	60.9805146529923
1069	a	34	46.4872822162365
1070	b	35	25.3807051364558
1071	c	38	42.2425241593876
1072	b	34	57.7231573404879
1073	c	37	47.1729602534837
1074	b	38	62.5803463416569
1075	b	42	62.2534956615296
1076	c	32	54.4150338095178
1077	b	35	59.5148086387405
1078	c	33	27.680503765447
1079	a	32	66.4545842995303
1080	a	42	41.179251740748
1081	c	34	19.8711103286749
1082	a	33	52.139144083001
1083	b	35	31.038831848343
1084	c	35	44.1400221907842
1085	c	35	49.9415434678491
1086	c	34	52.3348579553836
1087	c	36	27.4924655810639
1088	a	30	54.8502862514226
1089	a	38	53.6916164688696
1090	a	35	73.4596043226954
1091	c	37	25.8695928045756
1092	b	35	61.1190435833402
1093	a	34	79.4114792403338
1094	a	40	51.0908179783877
1095	a	32	50.7379816591743
1096	a	29	46.151872019063
1097	a	35	44.3898542312245
1098	b	35	46.6727500096368
1099	a	37	60.0922549506128
1100	b	42	35.2587326958807
1101	b	38	37.3852929920278
1102	a	32	28.6940113425852
1103	a	36	57.8644938211518
1104	b	34	42.9215448669704
1105	a	37	30.8057420218935
1106	b	36	70.4638682855791
1107	b	33	51.912731288415
1108	c	38	53.5544767699934
1109	a	31	56.3746830845183
1110	a	33	32.3861338067562
1111	a	34	32.7773808313728
1112	b	32	56.9350342493946
1113	b	32	64.1696596240633
1114	a	38	67.1817524091051
1115	c	29	73.582974205285
1116	b	33	45.1778049630303
1117	c	37	28.7759103267674
1118	c	38	35.0107777402317
1119	a	32	57.0908457940422
1120	c	31	50.5977120394984
1121	b	32	69.2645087610062
1122	c	38	67.0421998607902
1123	c	36	14.3145171582948
1124	b	32	40.9617779340824
1125	b	34	33.7548800659344
1126	a	38	51.3623202510866
1127	b	37	23.2634055276318
1128	c	35	70.3161299437115
1129	c	37	53.9414998203425
1130	a	36	55.2567934711909
1131	a	38	54.5372592850798
1132	c	32	14.2036698875148
1133	a	35	49.4315399370135
1134	b	37	66.0884600465925
1135	c	35	22.7789191425865
1136	b	31	53.2807194041784
1137	a	36	26.0686457454211
1138	b	38	44.3988917141039
1139	a	28	56.8734895776077
1140	c	36	30.0460314684658
1141	b	37	59.8773458120132
1142	c	38	43.2873698249678
1143	a	36	39.3641036329778
1144	c	37	68.564108518349
1145	c	31	22.337352851423
1146	a	36	64.4335860314589
1147	b	33	57.5698800656023
1148	c	36	58.4444751710379
1149	c	34	35.7007756602064
1150	a	36	56.0956414830645
1151	a	34	29.052170205372
1152	b	33	45.2399405153183
1153	c	29	67.1299942737547
1154	a	33	54.3395043517131
1155	c	36	53.9001761341966
1156	b	36	45.0610269374094
1157	c	33	41.7637677657089
1158	a	33	41.5113127548698
1159	a	38	48.6393254125859
1160	c	38	67.0650225896078
1161	c	34	54.8690983599139
1162	c	30	65.9621027744318
1163	c	32	52.3566513200598
1164	b	27	45.0486013756263
1165	c	33	61.8397502060835
1166	c	39	65.3795228837366
1167	c	30	57.852310077643
1168	b	36	42.4670509763885
1169	c	36	65.0625193144615
1170	c	33	51.4019352100776
1171	c	29	44.666960381245
1172	a	35	45.4810503905136
1173	c	36	32.1992530449961
1174	a	37	48.4820327380221
1175	a	31	39.7744300447208
1176	a	33	52.699897395281
1177	a	30	17.4816230197082
1178	a	30	49.6397572036874
1179	a	32	65.0755139229464
1180	c	37	68.1870876984752
1181	a	37	57.5342627214766
1182	b	39	66.5943120100446
1183	a	43	53.1066826030352
1184	b	36	44.7676266791458
1185	a	37	33.8725336499729
1186	a	29	53.2657121571736
1187	c	37	34.0691530806916
1188	b	35	49.4525355142653
1189	c	32	60.2051508743909
1190	a	33	64.5946448080405
1191	a	36	34.9682558787489
1192	a	32	44.1482857602248
1193	a	40	67.5312034667863
1194	c	35	47.3157210913099
1195	a	41	24.6685465614663
1196	c	38	36.3982996591658
1197	c	36	61.9206074307765
1198	a	41	32.6653273034204
1199	c	39	55.4402730460407
1200	b	31	53.2139400459004
1201	a	36	39.7833233164613
1202	b	35	23.6475365767878
1203	a	36	41.566668194059
1204	b	35	62.2111698163406
1205	c	33	43.2142103368315
1206	a	37	40.6231073520584
1207	b	33	39.2150805850869
1208	a	35	39.5866027203997
1209	a	36	47.4554038950091
1210	a	30	65.4737929375465
1211	a	37	51.0513930406998
1212	c	39	32.9945834379199
1213	c	33	31.3696177675104
1214	c	30	58.0022036353485
1215	c	29	47.3077923228254
1216	c	35	46.0739421704245
1217	c	32	54.6986975844027
1218	c	30	37.2345000698689
1219	a	30	53.0232747925067
1220	b	31	48.0489393762207
1221	c	35	40.7770521394016
1222	a	33	61.1177936998214
1223	c	37	40.5821315558589
1224	b	34	33.8072130847788
1225	c	36	58.8396337231167
1226	a	36	49.9717486743553
1227	b	37	44.5602693111314
1228	a	34	40.7837771952523
1229	b	40	25.9381217346965
1230	b	35	46.3454923399509
1231	b	33	67.0114465454926
1232	c	33	60.0660130667748
1233	b	34	42.4066781716994
1234	c	34	53.4314466608974
1235	b	36	44.2837458433366
1236	a	34	32.8367693181001
1237	c	32	63.2145779197134
1238	a	35	61.9214248147811
1239	b	35	42.2765238969972
1240	a	33	55.5273059254161
1241	b	35	33.6362616674192
1242	b	35	70.2924613588271
1243	c	31	65.0903731952292
1244	c	34	54.2367098547635
1245	c	34	43.7295389811278
1246	b	34	43.8650629092465
1247	b	36	51.7247276687654
1248	a	35	33.6671559124642
1249	c	32	58.6321973955894
1250	c	39	29.2020919472105
1251	b	37	57.8338004851287
1252	a	38	33.3808975225786
1253	b	34	76.2392876454494
1254	b	31	35.0773948448785
1255	a	27	45.3594125086449
1256	a	38	41.2765594685055
1257	c	30	35.0109627596081
1258	b	35	18.9161684872804
1259	c	33	79.9918506170887
1260	c	34	49.193623259443
1261	a	31	29.9615246370337
1262	c	34	55.3400952828313
1263	b	34	52.6349138550221
1264	a	38	48.0543030332131
1265	c	36	59.9100197391634
1266	c	35	57.8297595215863
1267	c	33	57.9182904541979
1268	c	39	41.6498489776578
1269	b	29	28.0021948215946
1270	c	37	66.3252271201941
1271	b	35	33.6209054811777
1272	b	37	74.75104646128
1273	c	35	58.6338623623608
1274	c	37	43.9968951389184
1275	a	31	61.7903863521959
1276	c	29	33.4338336606989
1277	b	37	73.2292840152274
1278	c	36	52.532466720059
1279	a	32	47.8586431833574
1280	b	34	42.9980990547817
1281	a	37	49.8763559110701
1282	a	36	42.5574169509987
1283	b	29	38.3585189758063
1284	c	37	53.177704783826
1285	a	32	56.5825177595407
1286	a	36	48.3182338000823
1287	c	30	42.3781688287928
1288	b	37	52.7676588525486
1289	a	34	34.069928375421
1290	a	30	61.4154111245862
1291	b	37	32.1383402672955
1292	a	33	38.5923253047227
1293	b	33	36.6900461413905
1294	a	31	46.1238303724492
1295	c	39	51.2116155623126
1296	a	33	38.5680718007521
1297	a	33	22.8215434980156
1298	a	31	51.0227819450288
1299	c	33	50.1929816136508
1300	b	34	54.1790628257276
1301	c	33	63.2601896760486
1302	c	30	51.9417042833226
1303	b	41	64.488762657623
1304	a	37	21.2365635985882
1305	b	30	50.0458835573381
1306	b	34	52.3593535673403
1307	b	35	55.1045044947789
1308	b	41	47.1885991824478
1309	a	28	55.6819872454516
1310	b	35	45.5996634860707
1311	a	35	29.6695417424704
1312	a	39	64.9609263133348
1313	a	33	44.8078055884627
1314	c	31	43.7551233966567
1315	b	34	64.2551892557553
1316	a	32	32.5590157344486
1317	a	32	38.9597177822781
1318	c	36	29.7460930469959
1319	c	34	25.5728083289482
1320	a	37	60.3124431447944
1321	c	35	40.5823289776954
1322	a	41	38.8570998173051
1323	a	36	70.8341695616677
1324	a	34	58.1035197943154
1325	b	35	45.8215213173226
1326	a	37	40.4110354264475
1327	a	34	40.5494406522816
1328	c	34	41.7074889856539
1329	b	35	49.2635304339224
1330	c	31	39.6068827114282
1331	c	35	53.537085959448
1332	b	34	57.609192919384
1333	a	39	39.1651287802578
1334	c	32	36.2256510044343
1335	b	32	68.8865923346929
1336	c	32	31.7319647753902
1337	b	34	42.3464120960266
1338	a	32	27.718450333987
1339	c	35	38.5948896043434
1340	c	37	57.5690410045132
1341	c	36	16.9692552540673
1342	c	40	46.6144020856955
1343	b	30	47.0594014342507
1344	c	38	32.1727602412173
1345	b	35	59.5715530041768
1346	b	30	58.3848098464805
1347	a	32	51.7977052641772
1348	c	38	56.2095573036307
1349	a	32	46.622355415083
1350	a	38	53.3244982889565
1351	a	40	19.0206618696054
1352	b	33	54.6380998614074
1353	c	32	67.1028285157566
1354	a	36	63.5994267876225
1355	b	34	60.7222143199363
1356	a	35	58.8312481168966
1357	c	27	48.6430992776935
1358	c	36	57.1337516171334
1359	b	34	35.3636518266509
1360	b	36	50.9388216863972
1361	a	31	52.4808894218046
1362	a	33	49.9127187497526
1363	b	37	14.8711731027109
1364	c	28	54.7493490761021
1365	b	31	54.3360905454856
1366	b	35	78.0277958595857
1367	c	33	57.1241789197701
1368	a	35	62.358440230406
1369	b	31	38.3650033622983
1370	a	35	64.1004725903967
1371	b	35	60.7342971021091
1372	c	34	32.5256263735747
1373	b	32	71.8437647307819
1374	b	36	67.6921187778567
1375	c	33	41.5206773589638
1376	b	33	50.5913303389153
1377	b	32	20.7302566313888
1378	c	31	51.4126412808904
1379	a	33	60.9237424780615
1380	b	33	49.8776621735621
1381	b	39	24.4712216362339
1382	c	31	61.8031008336173
1383	a	40	44.1499355857312
1384	b	32	61.1864337660591
1385	c	34	46.616031941039
1386	b	33	58.8763687349931
1387	c	33	54.1987518786713
1388	c	32	49.1559365576216
1389	b	35	47.5060346781036
1390	a	33	45.19867160247
1391	a	36	73.1599306250174
1392	a	36	57.0570478144879
1393	c	32	33.9432177203596
1394	b	31	63.137441938208
1395	b	31	41.4048976809636
1396	c	35	70.6279988157406
1397	a	35	50.0345272438508
1398	c	38	57.480675507266
1399	b	38	54.0685143017628
1400	b	35	32.8017906534647
1401	a	34	58.2016635294257
1402	a	30	65.3937141691522
1403	a	34	47.531676617215
1404	c	24	62.0431334594254
1405	c	31	36.5933266563674
1406	c	38	61.349264954923
1407	a	34	62.898340881543
1408	b	32	61.5782413777837
1409	c	40	90.3228288044501
1410	a	40	32.9099697922539
1411	b	32	75.4785818402988
1412	c	37	40.9407234177423
1413	a	35	44.015623901553
1414	b	32	33.2894526472811
1415	b	35	57.6381249148943
1416	c	38	43.0543827936606
1417	c	32	61.2676317941321
1418	b	34	46.2030077795874
1419	c	29	61.8873019776825
1420	b	38	64.9292113784842
1421	c	32	59.1954883964439
1422	b	27	83.7009400938321
1423	c	33	66.702257399626
1424	b	34	50.0987260684461
1425	c	39	64.1977867758958
1426	c	37	35.3453027597977
1427	a	38	31.1437074326235
1428	b	32	48.2272166044198
1429	b	38	37.5550331672318
1430	b	36	65.4447734283203
1431	b	24	55.0184639194995
1432	c	37	45.6851487142479
1433	c	39	60.2702321606753
1434	c	31	54.205181600576
1435	c	31	74.6721385200257
1436	a	37	57.2182323153827
1437	c	30	58.8914680170591
1438	b	36	59.2521831735122
1439	b	36	64.5167193805501
1440	a	30	49.6190090706635
1441	c	37	32.0887538504695
1442	c	36	59.1736849047576
1443	a	33	60.495675272069
1444	a	32	63.0520024747864
1445	a	35	71.3425695165423
1446	c	27	48.069203720284
1447	b	42	68.4109641355258
1448	a	36	47.1912878044989
1449	b	31	77.9395474212629
1450	c	34	35.1366352853077
1451	a	38	51.0521825651798
1452	a	31	65.8715557710287
1453	b	34	13.3710279588765
1454	b	37	61.4552807531112
1455	b	35	47.2955335543014
1456	b	35	53.695613754946
1457	a	34	31.2690143104345
1458	c	32	57.2509219337427
1459	b	38	35.3628854694326
1460	c	37	44.1617164926866
1461	a	36	54.1839661743251
1462	c	37	54.5711439887911
1463	c	27	63.0583738818486
1464	a	35	51.8989566583444
1465	a	36	38.3440073515398
1466	b	36	44.9156106986003
1467	a	34	52.7883014961568
1468	b	39	53.0876876571823
1469	c	34	15.7093428861684
1470	b	33	80.2176564684837
1471	c	38	83.4903436202315
1472	a	36	47.8138841709321
1473	b	30	37.7341763351733
1474	c	40	37.9654142141099
1475	b	34	44.2153442564514
1476	a	39	45.3570862882009
1477	c	33	48.9281910565668
1478	c	37	21.8893100567254
1479	a	39	41.3964366652281
1480	a	41	69.8949910224344
1481	c	32	41.6452102574689
1482	c	28	48.7093144707643
1483	a	33	50.7657114225851
1484	b	34	48.4286828960515
1485	c	38	70.2788178005061
1486	c	38	38.3807328959568
1487	b	35	56.2649862440628
1488	b	29	65.543556168153
1489	a	34	48.3546481300266
1490	b	32	34.9596428953211
1491	c	31	37.8384324831593
1492	c	33	42.7577472318613
1493	a	30	63.4775469526663
1494	c	30	54.2973810958777
1495	c	34	73.5728352138557
1496	a	38	40.2416778889203
1497	b	35	45.2012393286146
1498	c	34	57.1977432475892
1499	c	37	37.1689154698556
1500	c	35	56.3098426482866
1501	c	38	57.5829929086721
1502	c	35	43.0541884200581
1503	b	37	29.8581801657499
1504	b	32	45.8793764148877
1505	a	37	48.6990451335217
1506	c	41	38.2650400330897
1507	a	35	22.4952344158439
1508	b	34	60.7138034732017
1509	c	33	58.4932753899525
1510	c	31	19.6194072721415
1511	a	39	38.6990004161715
1512	b	32	42.8321000471159
1513	c	33	34.2387597617749
1514	b	32	42.1737576859164
1515	c	33	69.6284686596908
1516	c	29	58.6128520902591
1517	c	36	51.2474123965717
1518	b	33	57.2007010518423
1519	c	31	26.2745135207829
1520	c	30	67.1180858950795
1521	b	39	42.1570255497909
1522	c	33	36.3858365036139
1523	b	33	69.1051776656077
1524	a	34	67.9107726570473
1525	c	36	62.3243252286214
1526	a	33	38.3151408832519
1527	b	36	65.6700058078568
1528	b	31	42.8190737632283
1529	a	37	58.3264063790855
1530	b	32	35.4715412306472
1531	b	38	57.7500410919846
1532	b	34	51.0503662333038
1533	b	32	52.4639320195419
1534	b	36	30.360013737486
1535	b	28	12.3351904691857
1536	a	36	62.3719856592787
1537	b	37	34.2296230880935
1538	b	33	38.5767474486365
1539	c	36	49.1935211480259
1540	c	34	40.0768606336666
1541	c	40	45.2931274157825
1542	c	28	52.9610414345457
1543	b	37	59.4382979956337
1544	c	30	64.7846923958869
1545	b	27	48.1485997304582
1546	b	36	19.3033724626356
1547	c	32	48.0039827787666
1548	b	31	58.4122890866818
1549	b	34	38.8897859637995
1550	a	32	40.8293952604848
1551	c	31	56.1466644063202
1552	a	36	83.3585349989478
1553	a	31	60.6042651233422
1554	a	35	38.4625299685956
1555	b	40	35.8546246209488
1556	b	34	39.9534139892875
1557	c	30	29.5973494623728
1558	b	29	32.6522102004947
1559	b	32	38.6675418056845
1560	a	28	24.6143165174129
1561	b	35	54.3554164617624
1562	b	30	74.0393661032476
1563	a	29	62.6021855398048
1564	b	33	43.7008838704002
1565	b	34	41.124354440704
1566	c	36	41.066631477401
1567	a	37	36.2023631690925
1568	b	31	72.9883582136258
1569	a	32	42.0210683146571
1570	a	34	26.078817773321
1571	c	32	64.6746524796961
1572	b	37	32.7897736501476
1573	a	34	41.2483285300424
1574	a	37	40.5414329875996
1575	b	35	44.4421354546544
1576	b	40	66.6808605524487
1577	b	40	50.0715807677374
1578	b	34	36.2606269088064
1579	a	34	47.3395334082868
1580	c	36	31.9580122512675
1581	a	30	83.2846997385405
1582	b	37	64.6539202103686
1583	b	35	59.1813226348167
1584	a	34	73.4069486125801
1585	a	38	67.2927946091706
1586	b	30	47.4095501826003
1587	b	35	37.5466697569102
1588	c	38	30.8991308821252
1589	c	36	45.4213006138879
1590	a	32	75.5368795745022
1591	c	38	58.3126276019288
1592	a	32	53.294892606839
1593	a	43	55.5624253071736
1594	b	31	60.1953355963182
1595	a	39	64.5515742820111
1596	c	37	31.4378627551373
1597	b	37	45.6895149826049
1598	c	30	60.0686404949469
1599	b	31	13.0400934926655
1600	a	32	48.7389896700815
1601	a	36	57.6038844276457
1602	c	34	55.7617864354967
1603	b	35	20.9343570053445
1604	a	37	49.7501128127845
1605	c	35	34.0144002954754
1606	c	37	44.4737183835231
1607	a	36	28.6133021824436
1608	a	36	48.1281750205867
1609	a	39	39.4033546908493
1610	b	33	50.2491728311354
1611	c	32	95.4851981669876
1612	c	31	37.7710724893162
1613	c	31	29.9183413635402
1614	a	36	48.2567773503858
1615	b	34	19.8831618000088
1616	a	32	27.8415802986987
1617	a	34	47.9856914419691
1618	a	31	58.1931257834161
1619	b	36	52.3347528580589
1620	a	35	31.6229683930658
1621	a	35	36.7294471683893
1622	b	36	69.3191044769645
1623	b	34	28.3306907341134
1624	b	31	53.6564394787008
1625	c	31	58.0106077588926
1626	b	35	49.8597781625126
1627	b	34	53.3493196025813
1628	b	40	69.9716293804339
1629	a	33	59.2465267796114
1630	c	31	44.707117443819
1631	b	31	10.3931091999975
1632	c	32	42.9566034414315
1633	c	36	24.8622150910306
1634	c	44	48.3832872475384
1635	b	42	26.3500969968851
1636	c	34	47.5236775349736
1637	a	33	39.2105186163371
1638	b	32	50.9064498169833
1639	a	35	48.7330650466825
1640	a	28	62.3370272178496
1641	c	34	84.3275842946125
1642	a	35	56.9358370168895
1643	b	33	56.7228981414935
1644	a	29	48.4526641448566
1645	b	35	40.8298520381821
1646	b	34	26.5353414225955
1647	a	33	62.8452507445065
1648	c	37	46.9432349276482
1649	c	37	60.3686305931228
1650	b	41	55.4219251365868
1651	b	40	53.7635778665697
1652	a	36	64.3278917637666
1653	c	39	67.4322179879364
1654	c	33	27.7635441728456
1655	b	31	58.4354557247612
1656	c	41	62.8316083368297
1657	a	30	39.1945126511974
1658	b	32	67.5096881337837
1659	a	34	56.9150558235701
1660	a	37	34.0808435482133
1661	a	33	47.7187342188209
1662	a	31	66.0970898776001
1663	a	34	35.774639264752
1664	a	34	70.1931824108938
1665	b	30	69.3239723565115
1666	b	35	44.8540793419913
1667	a	38	27.0380759890234
1668	c	30	64.4513457255344
1669	a	37	44.6426885044636
1670	a	37	66.1123213740391
1671	a	31	30.1164957789032
1672	b	35	63.871936288979
1673	c	36	23.8326901700364
1674	a	39	70.8893028184457
1675	b	32	31.4214699194017
1676	c	33	47.1817607645559
1677	a	33	51.5186981673962
1678	a	38	45.4037688325981
1679	b	32	64.9473310960707
1680	a	30	48.0160880708328
1681	b	36	66.0309020237683
1682	a	31	46.2432420923383
1683	c	33	31.7049779260651
1684	c	34	4.27687723987117
1685	b	33	58.3830429578783
1686	b	32	45.4350281260097
1687	b	36	63.7928393478891
1688	b	31	30.8373905092519
1689	a	32	67.176678934339
1690	b	37	39.0057084232284
1691	a	37	46.6201321954306
1692	c	38	58.5856335151377
1693	c	33	44.6630782959331
1694	c	38	40.7459445251427
1695	c	34	57.2578555258951
1696	b	28	67.8151631303333
1697	b	36	48.2217083454801
1698	b	33	47.4495935379981
1699	b	36	50.8832244302855
1700	a	35	58.611382509607
1701	b	33	65.6815350890997
1702	c	33	65.6679806566601
1703	c	34	63.6668283063641
1704	c	32	44.9422472607931
1705	a	37	41.8919640773321
1706	b	30	81.9041477299968
1707	b	34	52.6963888689277
1708	a	35	66.6230851392235
1709	a	30	35.4585406002592
1710	c	34	50.1437228126662
1711	a	37	54.3911165731203
1712	a	32	46.3413097930185
1713	b	31	36.9637757737709
1714	a	35	34.7994609645405
